2.471064	878.657452	878.642379	880.647127	880.623327	
2.48087	878.718599	878.703465	880.708274	880.693141	
2.491171	878.782141	878.773278	880.771816	880.762954	
2.511143	878.902461	878.904178	880.892136	880.885127	
2.51728	878.939456	878.947811	880.929131	880.92876	
2.528462	879.005975	879.017624	880.99565	880.998573	
2.539904	879.073242	879.087438	881.062917	881.068386	
2.548699	879.124581	879.157251	881.114256	881.1382	
2.560664	879.193463	879.218337	881.183139	881.199286	
2.571378	879.254502	879.279424	881.244178	881.269099	
2.581286	879.310384	879.34051	881.300059	881.321459	
2.591001	879.364643	879.401597	881.354318	881.391272	
2.601491	879.422541	879.462683	881.412216	881.452359	
2.610944	879.474207	879.52377	881.463882	881.513445	
2.621845	879.533022	879.57613	881.522698	881.565805	
2.632234	879.588523	879.62849	881.578199	881.626892	
2.641877	879.640508	879.68085	881.630183	881.670525	
2.652593	879.695397	879.733209	881.685072	881.731611	
2.663923	879.753762	879.785569	881.743438	881.775245	
2.674653	879.808389	879.829203	881.798065	881.827605	
2.683122	879.851101	879.881562	881.840776	881.879964	
2.694298	879.906653	879.925196	881.896328	881.923598	
2.705216	879.960255	879.968829	881.949931	881.975958	
2.715309	880.009224	880.021189	881.9989	882.019591	
2.725267	880.056984	880.064822	882.046659	882.063224	
2.734735	880.10183	880.108455	882.091506	882.106857	
2.744269	880.146474	880.160815	882.136149	882.15049	
2.75406	880.191779	880.204448	882.181454	882.194124	
2.765577	880.244203	880.248082	882.233879	882.246484	
2.776719	880.294215	880.291715	882.28389	882.28139	
2.785122	880.33159	880.335348	882.321266	882.33375	
2.796377	880.380805	880.378981	882.37048	882.368657	
2.805519	880.420372	880.431341	882.410048	882.421017	
2.817208	880.470028	880.474974	882.459703	882.455923	
2.836513	880.549482	880.553514	882.539157	882.54319	
2.842046	880.572288	880.588421	882.561964	882.56937	
2.852852	880.618588	880.623327	882.608264	882.613003	
2.870593	880.685574	880.693141	882.675249	882.674089	
2.878467	880.716304	880.736774	882.70598	882.717722	
2.889008	880.756716	880.780407	882.746391	882.752629	
2.8985	880.79261	880.82404	882.782285	882.804989	
2.909414	880.833172	880.858947	882.822847	882.839896	
2.919948	880.871655	880.90258	882.861331	882.883529	
2.929819	880.907169	880.937487	882.896845	882.918435	
2.940937	880.946402	880.972393	882.936077	882.962069	
2.951519	880.983146	881.016026	882.972821	882.996975	
2.96283	881.021867	881.050933	883.011542	883.031882	
2.972433	881.053829	881.08584	883.043504	883.066788	
2.982481	881.086906	881.120746	883.076582	883.110422	
2.992713	881.119975	881.155653	883.10965	883.145328	
3.002037	881.149633	881.190559	883.139308	883.180235	
3.012502	881.182249	881.216739	883.171924	883.206415	
3.021982	881.211305	881.251646	883.200981	883.241321	
3.033931	881.247392	881.286553	883.237067	883.276228	
3.045351	881.280434	881.321459	883.270109	883.311134	
3.055467	881.309883	881.347639	883.299558	883.337314	
3.065038	881.336422	881.382546	883.326098	883.372221	
3.076001	881.36657	881.408726	883.356246	883.398401	
3.086005	881.393531	881.434905	883.383206	883.433307	
3.117027	881.469716	881.513445	883.459391	883.511847	
3.13349	881.509303	881.565805	883.498978	883.555481	
3.140041	881.524987	881.574532	883.514663	883.555481	
3.149362	881.546758	881.600712	883.536434	883.58166	
3.159514	881.569857	881.618165	883.559532	883.590387	
3.169353	881.591704	881.635618	883.58138	883.60784	
3.181698	881.618316	881.653072	883.607991	883.625294	
3.19202	881.639745	881.661798	883.62942	883.63402	
3.200456	881.657036	881.670525	883.646712	883.642747	
3.21206	881.679944	881.687978	883.669619	883.6602	
3.222518	881.700143	881.705432	883.689818	883.677654	
3.232887	881.719313	881.714158	883.708989	883.68638	
3.242595	881.73688	881.731611	883.726555	883.695107	
3.253802	881.756392	881.740338	883.746067	883.71256	
3.264965	881.775159	881.757791	883.764835	883.730013	
3.275074	881.791734	881.775245	883.781409	883.747467	
3.285782	881.808373	881.783971	883.798048	883.76492	
3.295786	881.823506	881.801425	883.813181	883.773647	
3.305629	881.837867	881.810151	883.827543	883.7911	
3.315604	881.851879	881.827605	883.841555	883.808553	
3.326205	881.866127	881.845058	883.855802	883.826007	
3.33816	881.881367	881.862511	883.871043	883.84346	
3.347381	881.892727	881.879964	883.882402	883.860913	
3.358212	881.905406	881.888691	883.895082	883.878366	
3.368865	881.917261	881.906144	883.906937	883.89582	
3.377982	881.926999	881.914871	883.916674	883.913273	
3.388909	881.937979	881.932324	883.927654	883.930726	
3.398635	881.947286	881.949778	883.936962	883.94818	
3.410048	881.957467	881.967231	883.947142	883.965633	
3.420613	881.966337	881.975958	883.956012	883.97436	
3.430873	881.974413	881.984684	883.964088	883.983086	
3.441092	881.981919	881.984684	883.971595	883.991813	
3.450888	881.988635	881.993411	883.97831	883.991813	
3.461594	881.995384	881.993411	883.985059	883.991813	
3.470909	882.000851	881.993411	883.990526	884.000539	
3.489457	882.009635	881.993411	883.99931	884.000539	
3.496003	882.012733	881.984684	884.002409	884.000539	
3.50506	882.016594	881.984684	884.006269	884.000539	
3.516909	882.020938	881.993411	884.010614	884.000539	
3.52704	882.024253	881.993411	884.013928	884.000539	
3.536951	882.027091	882.002137	884.016766	884.000539	
3.547168	882.029593	882.002137	884.019268	883.991813	
3.557205	882.031672	882.010864	884.021347	883.991813	
3.56739	882.033411	882.019591	884.023086	884.000539	
3.577216	882.038676	882.019591	884.028352	884.000539	
3.588099	882.038676	882.019591	884.028352	884.009266	
